specObjID,ra,dec,z
5343790982470324224,180.25251,2.0981014,0.3480301
581010290380924928,180.34023,2.0122582,0.1267764
5343794555883114496,180.33563,1.9930021,0.5593656
581013863793715200,180.30512,2.0498943,0.02097955
581014688427436032,180.28341,1.9865821,0.1260983
581017712084412416,180.28605,1.954297,0.4503527
581015238183249920,180.18512,2.0007985,0.1314778
5343790432714510336,180.23289,1.9870112,0.2743423
5345908916726550528,180.35407,2.0930252,0.4477884
581011115014645760,180.35471,2.0871628,0.1628221
5345906167947481088,180.37312,2.0453855,0.557669
581011664770459648,180.39211,2.0071909,0.04822419
5343795930272649216,180.40937,1.9781533,0.473822
581006991846041600,180.40957,1.9918836,0.04749059
581005342578599936,180.41565,1.7983706,0.07771116
580983627223951360,180.67951,1.7682917,0.1638083
5345905618191667200,180.54351,1.9043859,0.5995861
581004517944879104,180.54495,1.86769,0.1400703
5345905343313760256,180.46925,1.8187269,0.3277608
581004792822786048,180.48228,1.8386449,0.07802695
5345907267459108864,180.45787,1.9311376,0.5045761
581006716968134656,180.4095,1.9219833,0.3461229
581003143555344384,180.43758,1.9016476,0.06592344
4328207271048007680,181.39476,1.3795242,0.1489903
4328196001053822976,181.3663,1.3842643,0.625305
582170000387762176,181.28265,1.370265,0.08538411
5345861912604463104,181.39157,1.3222712,0.4254976
580969883328604160,181.13344,1.378687,0.04851484
322130277319075840,181.39721,1.0789919,0.07810145
322133026098145280,181.36372,1.1239663,0.1126939
322130002441168896,181.32923,1.1733501,0.1129564
5345873732354461696,181.25356,1.3789071,0.5172029
5345872083087020032,181.2655,1.3375628,0.5635512
5345894897953296384,180.74524,1.3762881,0.5967777
4328153120100339712,180.74209,1.3879318,0.4215392
580990224293718016,180.73715,1.3937812,0.02321241
5345897096976551936,180.84439,1.3644742,0.416616
4328152845222432768,180.85303,1.3835865,0.419822
580980603566974976,180.85389,1.3801901,0.4206271
5345894348197482496,180.8452,1.3828847,0.4170465
322117632935356416,181.04575,1.2235886,0.1117785
322107737330706432,180.90664,1.2056989,0.07714107
580976480398370816,180.91575,1.2045698,0.07795382
3284373799755081728,180.96322,1.17335,0.08301303
580967959183255552,181.03411,1.3841234,0.08251014
580965760160000000,181.01475,1.3736234,0.08250936
5345883353081204736,181.04829,1.2381299,0.4489616
580965210404186112,181.00961,1.3168937,0.09028209
5345886376738181120,180.97704,1.3848418,0.4116629
5345885552104460288,181.00954,1.34574,0.2397147
322118732446984192,180.99693,1.241992,0.08260839
580977305032091648,180.98716,1.2553092,0.08328133
5345886651616088064,180.88388,1.3819804,0.4208651
580975930642556928,180.93562,1.321665,0.0834787
580979504055347200,180.88804,1.3601692,0.08302677
580977579909998592,180.96505,1.2950892,0.08315867
5345883627959111680,180.95217,1.2882637,0.5619746
5345884727470739456,180.92438,1.3062495,0.5637709
580978954299533312,180.93739,1.2798165,0.08314821
322131101952796672,181.37871,0.86513859,0.04903002
4328198749832892416,181.37922,0.85412071,0.5596656
4328188854228242432,181.33215,0.81606052,0.4495549
322128628051634176,181.39331,1.0295424,0.07783861
322129727563261952,181.37874,1.0082296,0.08610111
4328188304472428544,181.26099,1.0311998,0.6636428
4328197100565450752,181.30433,1.027654,0.4493794
322132201464424448,181.386,0.97714467,0.08591813
322119282202798080,181.13532,1.0013026,0.08219457
4328187204960800768,181.20692,1.0245078,0.6054862
322133850731866112,181.26223,0.95905909,0.07713547
4328187754716614656,181.27533,0.94473278,0.5586656
3284394415598102528,181.07106,1.158346,0.490623
322117907813263360,181.13178,1.1296958,0.0778308
322128902929541120,181.26087,1.1765642,0.06565026
580964935526279168,181.06709,1.3810799,0.08342065
580966584793720832,181.13497,1.3244583,0.1664154
5345875656499810304,181.08765,1.344363,0.4127777
322129177807448064,181.22768,1.2340778,0.07829467
580964660648372224,181.16115,1.2545579,0.131814
580968783816976384,181.1665,1.2692857,0.1313211
322130827074889728,181.22755,1.2156037,0.0212666
5345872632842833920,181.20649,1.0862482,0.3433767
322130552196982784,181.22462,1.1357859,0.2543732
322119831958611968,181.19566,1.1569917,0.3429751
321026641365067776,180.16666,1.25115,0.384438
581024858909992960,180.127,1.3119709,0.09571382
581020185985574912,180.16354,1.2770487,0.1384239
5343536445528494080,180.17475,1.3752804,0.3855568
581019911107667968,180.10726,1.4014809,0.1592101
5343535895772680192,180.10303,1.3486827,0.4100875
4328121784018948096,180.3055,1.119271,0.5136496
321039285748787200,180.31089,1.2056561,0.1415654
321035987213903872,180.26656,1.2007865,0.1999324
4328119584995692544,180.34358,1.3877122,0.6933462
581002044043716608,180.3171,1.3688402,0.1047425
580999295264647168,180.26113,1.3575117,0.08485246
580997920875112448,180.24716,1.3864398,0.08538906
580999845020461056,180.3501,1.2589767,0.1050725
4328119035239878656,180.30118,1.3685739,0.6509835
4328108040123600896,180.18034,1.3390849,0.68995
5343532872115703808,180.22065,1.329088,0.4432707
5343533146993610752,180.23686,1.297575,0.3919429
4328125082553831424,180.66171,0.77611173,0.5645391
4328136352548016128,180.67751,0.75469925,0.5055596
4328145973274759168,180.64502,0.85388234,0.5072471
322100040749312000,180.65802,0.86888145,0.09700327
322098666359777280,180.68803,0.99559736,0.08225957
5343610112807555072,178.72946,1.3852252,0.2700177
4327016774111612928,178.62059,1.3191896,0.4901597
5343610662563368960,178.68121,1.1434777,0.3325761
579851130817767424,178.87018,1.3881088,0.3393296
4327029968251146240,178.87161,1.3603009,0.5096843
579863225445672960,178.7799,1.3357015,0.1515547
5343614235976159232,178.80537,1.3808692,0.5765986
579861301300324352,178.8018,1.2922435,0.04738231
319912011670513664,178.65966,1.2529907,0.154614
579861026422417408,178.7036,1.3155516,0.08962768
4327031342640680960,178.73653,0.87484173,0.4813629
319922182153070592,178.7283,0.844827,0.1990712
5343622482313367552,178.6972,0.85107353,0.4699334
4327009627286032384,178.64372,0.86994483,0.548809
4327022821425565696,178.64842,0.79340327,0.4774204
5343620833045925888,178.63855,0.80135626,0.4809419
5343620283290112000,178.6492,0.83275634,0.4886676
5343609837929648128,178.79416,1.0118488,0.5102312
5343609288173834240,178.78492,0.90841248,0.573144
4327031617518587904,178.84219,1.0050912,0.4853582
5343621382801739776,178.65024,1.0257475,0.4829555
5343624131580809216,178.65389,1.0482455,0.4886658
319911187036792832,178.6392,0.96691746,0.1574566
319912286548420608,178.63576,0.94896063,0.157736
4327019522890682368,178.60505,0.93296323,0.6646774
320971940661585920,178.70004,0.982135,0.1329103
4327028868739518464,178.71065,0.98461581,0.4840619
5343623581824995328,178.62661,0.88460152,0.5074974
4327020347524403200,178.68025,0.92673236,0.5062004
319923281664698368,178.66406,0.94158461,0.4812706
4327030518006960128,178.69433,0.8879764,0.507865
319921632397256704,178.71007,0.90586472,0.482528
4327029418495332352,178.71866,0.95800233,0.5137983
5343623856702902272,178.69434,0.92982552,0.5058452
5343581250627325952,179.2106,1.3371787,0.5596859
5343592245743603712,179.13302,1.3268653,0.6999882
5343603515737788416,178.99431,1.3879665,0.4317909
5343599667447091200,178.99113,1.2980344,0.3324486
5343590046720348160,179.05832,1.3913784,0.5739809
579851405695674368,179.04028,1.3498511,0.3320772
4327050034338353152,179.04072,1.3582038,0.334016
5343588122574999552,179.03181,1.3511956,0.3371094
4327040413611610112,179.01478,1.3293609,0.5711644
5343601866470346752,178.98609,1.3479602,0.3642862
5343587572819185664,179.04027,1.1564901,0.3979973
5343599392569184256,178.98057,1.1716663,0.5015827
5343591695987789824,179.0476,1.3162285,0.5588688
4327039863855796224,178.92942,1.2110128,0.5033526
579853054963116032,178.88531,1.1341549,0.2058043
5343598567935463424,178.91496,1.1395278,0.3412656
5343612036952903680,178.78768,1.2337,0.4893124
5343623032069181440,178.63459,1.0821698,0.482841
5343625231092436992,178.66695,1.0926476,0.5214028
319921907275163648,178.75875,1.1095831,0.1063371
5343612311830810624,178.72988,1.1858671,0.2686551
320973040173213696,178.69183,1.0758451,0.1331863
4327028318983704576,178.87542,1.2001566,0.4731053
579860751544510464,178.84522,1.1931805,0.1577577
320974414562748416,178.83744,1.1981349,0.1563993
4326931561960460288,178.7077,0.12493132,0.5604707
319894419484469248,178.72145,0.14534701,0.1071759
319898267775166464,178.63181,0.17499981,0.1073841
319908988013537280,178.79707,0.34063409,0.0807986
319908438257723392,178.83883,0.33881901,0.07835583
4327021721913937920,178.79149,0.27411288,0.6358718
319896893385631744,178.60847,0.27753115,0.05091221
4325710559112876032,178.6544,0.29700558,0.663762
4327025570204635136,178.75456,0.21965425,0.5606706
319925205810046976,179.24529,0.6772961,0.133049
4327055257018585088,179.17276,0.60398326,0.5246838
4327045911169748992,178.95901,0.48205371,0.6186424
4327042612634865664,179.02961,0.48568063,0.129668
319894144606562304,178.59452,0.53093434,0.2292568
319924381176326144,178.74055,0.67613836,0.1490977
319924930932140032,178.71446,0.65254671,0.2286772
4327013475576729600,178.59528,0.40392703,0.5141093
4327012925820915712,178.60673,0.42221385,0.5650209
4325981588729122816,178.60295,0.39792374,0.5630742
4327022271669751808,178.73135,0.52173436,0.3109147
319897168263538688,178.61349,0.49733474,0.07645714
4327024470693007360,178.78624,0.6855631,0.51158
319907888501909504,178.76011,0.57273562,0.0789419
4327024745570914304,178.66998,0.59813157,0.1394588
319925480687953920,178.73096,0.58888592,0.07822826
4327033266786029568,178.89473,0.64491683,0.5700089
4327035465809285120,178.90744,0.63108436,0.4614717
320977438219724800,178.91613,0.36986229,0.06512749
4327034091419750400,178.84118,0.39258584,0.6390422
319909262891444224,178.8793,0.428942,0.06066807
319907338746095616,178.91805,0.4135792,0.04663557
319905964356560896,178.76942,0.37006157,0.1076671
320976613586003968,178.91805,0.51550777,0.06061829
4327025020448821248,178.78049,0.52471852,0.6054275
4327032717030215680,178.8337,0.50178537,0.6020057
581033929880922112,179.9155,1.4004027,0.3894452
581033380125108224,179.91612,1.3694347,0.02695218
5343547165766864896,179.91742,1.3348882,0.4961605
581035304270456832,179.95341,1.3809401,0.3914764
581030906223945728,179.84993,1.3381332,0.1752474
5343544691865702400,179.89443,1.337519,0.3605354
581044650119292928,179.70221,1.3837976,0.1316452
581032830369294336,179.73047,1.3837274,0.2034843
5343554862348259328,179.70234,1.224264,0.5088696
321004101376698368,179.72104,1.1980494,0.04781106
581034204758829056,179.73566,1.2906859,0.1315775
5343558710638956544,179.80011,1.2820898,0.591065
5343555961859887104,179.77335,1.299279,0.5914943
5343580700871512064,179.3504,1.4053979,0.5718285
5343579326481977344,179.31542,1.3053863,0.1794085
581046299386734592,179.43992,1.3869605,0.2724558
4327070375303467008,179.40039,1.3654255,0.100143
5343578501848256512,179.35143,1.1387756,0.5735338
4327071749693001728,179.33682,1.1219185,0.5021529
320984859923212288,179.44761,1.2295311,0.1357616
320985959434840064,179.43167,1.1986633,0.1354417
5343566956976164864,179.43837,1.215122,0.5913593
4327070100425560064,179.39213,1.217351,0.451736
320981836266235904,179.3983,1.2013152,0.1235108
581042725973944320,179.47642,1.3680589,0.07872529
579840410579396608,179.54139,1.3957574,0.1239324
581043550607665152,179.49492,1.3688934,0.07826395
581043000851851264,179.56016,1.3555414,0.07809003
581044100363479040,179.53514,1.3704744,0.07748356
579842884480559104,179.43857,1.3564037,0.1328691
579839311067768832,179.38402,1.2637483,0.2281034
4327070650181373952,179.39431,1.2637671,0.5917295
4327068726036025344,179.31652,0.74463829,0.2092305
4327064602867421184,179.3808,0.78917931,0.5468196
5343577952092442624,179.33193,0.85578104,0.576404
320985134801119232,179.32945,0.80255237,0.1231788
320983485533677568,179.3811,0.81712018,0.06217614
5343567506731978752,179.59431,1.0057077,0.5398502
4327086043344162816,179.58337,1.0111128,0.6671039
5343555412104073216,179.59446,1.0353913,0.5908716
4327083569443000320,179.52311,1.0362892,0.4973693
320992006748792832,179.47635,0.91358242,0.1302767
948157844761372672,182.34836,5.1617537,0.07282824
949203205475035136,182.78253,4.2377568,0.139423
5347066702504153088,182.4987,4.4236025,0.4905292
949207053765732352,182.51163,4.4574705,0.1138968
949206504009918464,182.58267,4.4409844,0.4889287
948017382150924288,182.58963,4.2848811,0.1343641
5347006504242532352,182.5063,4.3453584,0.314068
5347008703265787904,182.54938,4.3602247,0.3475586
5346994959370440704,182.64539,4.3130101,0.2881756
5347078797132058624,182.61429,4.4032657,0.5851472
949213925713405952,182.60853,4.3770657,0.1350149
948015458005575680,182.63144,4.3508494,0.1342655
5439245360102133760,182.14081,4.8867537,0.5359565
5347054332998340608,182.16817,4.769548,0.2311806
948161693052069888,182.19018,4.8350425,0.2328736
948028102389295104,182.22109,4.6211248,0.04713385
5439244810346319872,182.14846,4.6454503,0.4996705
5347052958608805888,182.30154,4.6513505,0.4962319
948029201900922880,182.2914,4.6159031,0.212846
948029751656736768,182.27196,4.640817,0.04710784
5439245085224226816,182.28413,4.6873823,0.5374595
5347053508364619776,182.21634,4.7341142,0.4929787
5347029319108808704,182.15813,4.3182459,0.5819485
948025353610225664,182.14817,4.3167548,0.1587786
5347030418620436480,182.20208,4.239557,0.5583047
5347017774236717056,182.40979,4.266391,0.5280364
5347018323992530944,182.30028,4.351911,0.5437649
5347016124969275392,182.3737,4.2310222,0.5289575
5347056806899503104,182.22582,4.4347613,0.48492
5347046911294853120,182.19643,4.4360134,0.5299515
5347046361539039232,182.13218,4.484372,0.539382
5347058181289037824,182.27282,4.3949442,0.2887879
948028377267202048,182.29813,4.3693339,0.08738234
949221347416893440,182.17367,4.5404764,0.3321017
948024803854411776,182.29879,4.4049988,0.1141443
5347055707387875328,182.29742,4.5444292,0.4855457
948027552633481216,182.2591,4.5386147,0.09865431
5347015575213461504,182.44246,4.2804827,0.6195641
948025078732318720,182.39674,4.3988159,0.168083
5347065602992525312,182.47451,4.5119865,0.4921366
5347063953725083648,182.44954,4.5571796,0.571487
5347066152748339200,182.46512,4.4547727,0.5447803
5347057081777410048,182.39754,4.4719123,0.5061067
5347057356655316992,182.3913,4.4420533,0.543404
5347056257143689216,182.35551,4.5140224,0.5269406
5347057906411130880,182.36583,4.4209738,0.5431067
5347056532021596160,182.38107,4.4661354,0.5067236
5439286042032361472,181.45582,5.4676754,0.220406
5439300610561429504,181.42272,5.5312402,0.2570701
5439300885439336448,181.44413,5.5172532,0.4873193
5439287691299803136,181.52976,5.5181729,0.272396
5439286591788175360,181.50261,5.4764958,0.5140307
5439299785927708672,181.46305,5.5353856,0.5819026
5439287141543989248,181.58385,5.2848688,0.5787265
948141352086956032,181.53533,5.3120157,0.08657767
5439294013491662848,181.45222,5.4351268,0.2577376
948140252575328256,181.5219,5.4025579,0.1648927
948142176720676864,181.54464,5.3962014,0.0758403
948142726476490752,181.41952,4.9308422,0.08152928
5344908911253409792,181.42846,4.9313319,0.5287632
5439286316910268416,181.49475,5.0197146,0.3124049
5439291264712593408,181.43942,5.0025047,0.3276525
5439272847892828160,181.67499,4.933287,0.3072732
5439292913980035072,181.43081,5.2119419,0.3633698
5439287416421896192,181.45258,5.1136973,0.3068519
948143001354397696,181.52947,5.1416712,0.1368886
5439284942520733696,181.4864,5.1314929,0.4468752
948141077209049088,181.46126,5.1841619,0.0750437
5439285492276547584,181.57693,5.1026204,0.4993406
5439272298137014272,181.59351,4.9756456,0.494117
5344906712230154240,181.56054,5.0412007,0.4721749
5439268449846317056,181.7769,5.1415045,0.5110694
5439267350334689280,181.80666,5.0409896,0.5126192
949216399614568448,181.86462,5.0717108,0.09279029
5439267900090503168,181.72568,5.0693126,0.4959557
5439276146427711488,181.67649,5.0883481,0.4975385
948148773790443520,181.71695,5.0631645,0.1370738
5439268999602130944,181.74452,5.2373278,0.4856327
5439274772038176768,181.64764,5.2481106,0.3298616
948145750133467136,181.70593,5.1923503,0.1441765
948145200377653248,181.47559,5.226317,0.1051533
948139977697421312,181.50196,5.2439979,0.3600495
948144100866025472,181.46609,5.250043,0.1369548
5439286866666082304,181.55204,5.2032193,0.2431464
5344915233445269504,181.5101,4.2336888,0.3151116
5344903413695270912,181.43466,4.3738654,0.5033618
948050092621850624,181.42401,4.3335664,0.06175147
5347032067887878144,181.71036,4.2247824,0.6831539
948035524092782592,181.70147,4.2526879,0.138409
5344913859055734784,181.60487,4.3126577,0.5013934
5344920456125501440,181.61495,4.3412484,0.5020299
948046794086967296,181.5968,4.2264019,0.1626931
948051192133478400,181.61426,4.2323297,0.1623047
948036623604410368,181.66547,4.2982659,0.1132761
5344902589061550080,181.42982,4.4943539,0.1600056
948047618720688128,181.43815,4.4366468,0.3182593
5344914133933641728,181.52083,4.4659453,0.159466
948048443354408960,181.5208,4.4684377,0.158682
948050917255571456,181.46834,4.478525,0.4550252
5344911934910386176,181.46603,4.4673493,0.4562961
5344913584177827840,181.49913,4.3883695,0.3189109
948047343842781184,181.49435,4.3818701,0.1607334
5344914958567362560,181.58354,4.297052,0.4319748
5344913309299920896,181.53795,4.347699,0.1053377
949215574980847616,182.04931,4.2560468,0.4326239
948038822627665920,181.80663,4.5397136,0.1350367
5344917707346432000,181.82553,4.5172291,0.6340637
948040746773014528,181.79373,4.5235417,0.09809563
948040197017200640,181.78943,4.4124271,0.2353547
948037723116038144,181.7723,4.3673961,0.2335142
5347041413736714240,181.76991,4.3442473,0.5357252
5344920731003408384,181.77474,4.351234,0.2342737
5347035366422761472,181.93804,4.2334173,0.6194112
948025628488132608,181.93156,4.2729626,0.1182475
948144650621839360,181.4384,4.8808678,0.136552
5344910560520851456,181.55203,4.7749544,0.4849328
5439284117887012864,181.46485,4.7933873,0.3356976
948051741889292288,181.4456,4.5843074,0.03889919
5439283568131198976,181.58302,4.5813767,0.3242496
948047068964874240,181.55865,4.5932409,0.1284527
948050642377664512,181.53672,4.5986884,0.09190958
5347036465934389248,181.6858,4.6442899,0.6217685
5344911660032479232,181.61622,4.7002055,0.5069686
5344917432468525056,181.65503,4.5892045,0.3279994
948039922139293696,181.64843,4.619831,0.1350915
5344911385154572288,181.66146,4.6475784,0.224697
5344912209788293120,181.58724,4.5872523,0.3177095
948049817743943680,181.58669,4.6990372,0.1842116
5439283293253292032,181.58857,4.712699,0.5281395
948049542866036736,181.50597,4.7182527,0.07860355
948050367499757568,181.52254,4.6688152,0.3630137
949219423271544832,181.76319,4.5748314,0.138001
948037448238131200,181.67341,4.5291356,0.1865069
5344918257102245888,181.67885,4.5732208,0.5780083
5347038664957644800,181.66881,4.5683156,0.502511
5344916607834804224,181.66356,4.5651204,0.5001288
948039647261386752,181.76158,4.4568061,0.2337117
5347037565446017024,181.71327,4.481371,0.6351213
948036898482317312,181.76154,4.2602255,0.07533213
5344919356613873664,181.72733,4.2854864,0.5658925
948037173360224256,181.73342,4.38125,0.1286583
5344918806858059776,181.69748,4.3603604,0.4563743
948038272871852032,181.68419,4.4196519,0.1603866
948039097505572864,181.63374,4.4807302,0.09830444
5439285217398640640,181.52724,4.8362446,0.3369003
5344909461009223680,181.57171,4.9003544,0.4862296
5439284392764919808,181.5218,4.8903023,0.3154363
5344910010765037568,181.52054,4.8717942,0.6827056
948144375743932416,181.54678,4.8740967,0.08202613
949221072538986496,181.75143,4.6608767,0.3654604
5439273947404455936,181.65061,4.7217847,0.4869535
5344917157590618112,181.75512,4.6683745,0.365674
5347038115201830912,181.76849,4.8754367,0.6254916
948039372383479808,181.74178,4.7837638,0.1007832
948147399400908800,181.68791,4.8590773,0.04691304
5347029868864622592,182.03555,4.3165992,0.6254091
948026178243946496,182.10505,4.4271027,0.1640985
5347045811783225344,182.09891,4.4944892,0.5663986
949219148393637888,181.80892,4.5394854,0.1867451
5347045262027411456,182.03318,4.4134519,0.6261872
5439246184735854592,182.10213,4.9200292,0.6789781
948150423057885184,181.99579,4.9157947,0.1379649
5439256355218411520,182.09174,4.8294446,0.5211615
948150697935792128,181.82503,4.9058744,0.1636944
948149048668350464,181.88051,4.8762741,0.1359131
5439255805462597632,182.10659,4.6166789,0.501388
948027277755574272,181.97683,4.7913706,0.1558747
5347044162515783680,182.06509,4.8153225,0.6277302
5347044712271597568,182.05728,4.6249631,0.2342368
5439256080340504576,181.98406,4.6193559,0.2342721
949218323759917056,181.81844,4.8478714,0.04513922
949220247905265664,181.87266,4.7651881,0.07857505
5347040314225086464,181.82072,4.8036744,0.463061
948036073848596480,181.77298,4.6082672,0.0761791
5347038390079737856,181.82802,4.5992619,0.3439417
5344917982224338944,181.79471,4.6972358,0.3400469
5347038939835551744,181.87999,4.6467455,0.235412
948024528976504832,181.89099,4.7279582,0.2331025
5347043612759969792,181.887,4.7386577,0.4992567
579886864945670144,178.36991,2.2823304,0.1461353
579890988114274304,178.31477,2.207973,0.08525936
5324655356877754368,178.24111,2.4585228,0.5032296
5343676358383128576,178.25011,2.4128651,0.6099319
5343675258871500800,178.30964,2.4571374,0.6615321
579892362503809024,178.28735,2.4261084,0.0663441
5324385426773135360,178.27773,2.3307144,0.5021809
579892087625902080,178.27737,2.4055211,0.06740871
579884116166600704,178.40974,2.3769769,0.1456886
579886040311949312,178.41382,2.3969828,0.1325006
5343686803743592448,178.40006,2.4152988,0.4561626
579882741777065984,178.39152,2.3297048,0.1457262
4325900224868667392,177.25942,1.4262648,0.4662543
4325900499746574336,177.26238,1.478548,0.2368701
4325911219984945152,177.34943,1.4772613,0.5396194
4325911494862852096,177.34432,1.4391996,0.2906004
578713959960438784,177.27992,1.4975617,0.1078225
5324406592371970048,177.49485,1.4099607,0.6308147
579916002003806208,177.48397,1.4422977,0.2942846
5324407417005690880,177.46905,1.5126726,0.5666705
578712860448811008,177.43385,1.451205,0.09258099
5324409066273132544,177.43938,1.6062057,0.4482047
579918750782875648,177.44369,1.631772,0.3507383
5324400270180110336,177.53019,1.6197948,0.4637528
5324408516517318656,177.48088,1.6077679,0.4462542
5324402469203365888,177.50894,1.5644991,0.4640191
4325922215101222912,177.39399,1.4558223,0.6220384
5324396421889413120,177.86418,1.4094147,0.5324409
579907480788690944,177.88201,1.4791395,0.1581926
579909404934039552,177.84561,1.4435385,0.07791163
5324395872133599232,177.84863,1.4393131,0.5083023
579905281765435392,177.8753,1.5531263,0.0796526
579909130056132608,177.85697,1.5009793,0.1339841
5343654917906386944,177.8856,1.6874075,0.5283454
579908030544504832,177.86085,1.6066871,0.07818332
579916551759620096,177.69307,1.4507024,0.07697647
579919575416596480,177.65636,1.5001575,0.07772351
5324394497744064512,177.64825,1.5074717,0.4495809
5324387076040577024,177.74359,1.5808074,0.5338045
579906106399156224,177.76906,1.4733554,0.4028741
5324396696767320064,177.74017,1.4568377,0.4044426
5324388725308018688,177.78322,1.4994195,0.4936568
5343668661801734144,177.88309,2.0143146,0.4483698
5343657666685456384,177.82198,1.9745066,0.4972472
5343662614487781376,177.8114,1.9929546,0.5468477
5324391474087088128,177.8171,2.0018794,0.5635667
5324387900674297856,177.82526,1.9846886,0.5649654
579909954689853440,177.87339,1.7738838,0.1305045
579901158596831232,177.82229,1.9249453,0.08938984
5343657116929642496,177.77933,1.8957268,0.4962892
5343658216441270272,177.7715,1.8689061,0.5758001
5324390374575460352,177.75864,1.8781369,0.5781808
5324388175552204800,177.74827,1.6773723,0.576412
578717808251136000,177.54564,1.6416295,0.4510616
579920400050317312,177.67306,1.5890539,0.1087273
579920949806131200,177.65989,1.6257108,0.07805455
579920125172410368,177.65408,1.6565483,0.1595315
579903632497993728,177.94944,2.0095379,0.0775236
579900883718924288,177.88847,1.9817982,0.3830519
579899509329389568,177.90631,2.0191611,0.08988583
579904457131714560,177.93039,1.9912683,0.07667463
5324384877017321472,178.02237,2.1109504,0.4936278
5343666737656385536,177.97925,2.0593734,0.4473182
579900333963110400,177.96184,2.0454279,0.4982032
5343669211557548032,177.96537,2.0825801,0.4989302
579901433474738176,177.99262,1.9240346,0.1615761
5324386526284763136,177.92379,1.8812763,0.5719985
579889338846832640,178.15681,2.0599936,0.1599424
5324384327261507584,178.07942,2.1083509,0.5839592
5343679107162198016,178.07298,2.0435561,0.5877044
5324382677994065920,178.08967,2.0649759,0.4987032
579888239335204864,178.14106,2.0269565,0.01975345
5324384052383600640,178.05148,2.0515895,0.5820274
579905006887528448,177.89963,1.4382585,0.1580284
579906381277063168,177.95803,1.4926695,0.3519318
579905556643342336,177.93817,1.4714344,0.09439137
579908855178225664,177.97223,1.5655671,0.1330538
5343651069615689728,178.21701,1.7429034,0.5824927
579897310306134016,178.17584,1.697959,0.1578898
5343650794737782784,178.18381,1.7458302,0.0204565
579897585184040960,178.18097,1.7407806,0.02042521
579896485672413184,178.07547,1.5998229,0.3650583
579907755666597888,177.92589,1.7164251,0.07633308
579905831521249280,177.94703,1.6574665,0.1581833
5343656567173828608,177.98517,1.6945769,0.4694513
5343657391807549440,177.99687,1.7279849,0.5838386
5324381028726624256,178.00467,1.7277413,0.5876876
5343654093272666112,177.9689,1.599298,0.5041768
5324383227749879808,177.98255,1.6527718,0.5024156
5343655467662200832,178.00459,1.6519728,0.5281372
5343701097394753536,178.49247,2.0777345,0.5212042
5324382403116158976,178.25218,2.0438807,0.326954
5324381303604531200,178.24907,1.9579215,0.4420738
5343687628377313280,178.33024,2.0566153,0.5446872
5343690652034289664,178.34323,2.0717458,0.4670661
579885765434042368,178.36733,2.096758,0.1823448
5343679931795918848,178.27689,2.0483383,0.3268792
5343641174011039744,178.30082,1.8285778,0.4302818
5343652169127317504,178.25168,1.8177603,0.4091298
579892912259622912,178.35522,1.9054128,0.0395325
579890163480553472,178.24663,1.8507123,0.1651259
5343690102278475776,178.3718,1.9547008,0.5445671
579887964457297920,178.40713,2.0971065,0.1608983
5343688453011034112,178.39422,2.0398649,0.4955626
579898409817761792,178.17925,1.7606173,0.1966476
5343650519859875840,178.17734,1.7618001,0.554933
5343651344493596672,178.2043,1.7870991,0.4898183
579890438358460416,178.18384,1.8595458,0.1335788
579891812747995136,178.1663,2.0379206,0.1592347
5343679656918011904,178.19629,2.0582937,0.4971635
5343652718883131392,178.09893,1.9403763,0.498301
579893187137529856,178.23131,1.9416227,0.1330123
579909679811946496,177.91656,1.7600955,0.1085171
579901708352645120,178.02568,1.8374278,0.1624683
5343656017418014720,177.98794,1.8272323,0.5445589
579888514213111808,178.07956,1.8863276,0.1318448
5324381578482438144,178.18872,1.9328602,0.2613319
948065760662546432,181.14641,3.9564197,0.162664
948066860174174208,181.12134,3.9246154,0.1642621
5344667018695299072,181.33899,3.8720348,0.3492272
5344679663079018496,181.25071,4.017294,0.5006489
5344676914299949056,181.29873,3.9180989,0.5361595
948042670918363136,181.29382,3.9229383,0.1127279
948077580412545024,181.08823,4.1358342,0.1640901
5344690108439482368,181.10571,4.0522548,0.5397903
948077305534638080,181.09098,4.0667193,0.1337372
5344690658195296256,181.09592,4.1188535,0.535787
948067684807895040,181.13726,3.9688049,0.1663192
948068234563708928,181.14085,3.9940046,0.1634785
5344678288689483776,181.20921,3.9534066,0.2761884
948067409929988096,181.20102,3.9855269,0.2418186
5344678838445297664,181.19303,3.9774618,0.3164318
948064936028825600,181.18363,3.9684335,0.1643655
5344722544032501760,180.26897,3.9573718,0.5714972
946907974901721088,180.26594,3.9832837,0.1375334
946909074413348864,180.32297,4.1122895,0.1333433
5344850087381323776,180.29163,4.0936876,0.5086122
946907150268000256,180.23382,4.1206002,0.077186
581118867154167808,180.65996,3.6757896,0.2039691
581120791299516416,180.64121,3.6857888,0.1781324
946896430029629440,180.577,3.8590426,0.174528
5344710999160410112,180.66786,3.7583619,0.5034167
946893406372653056,180.51316,3.7608525,0.1323365
5344709899648782336,180.58484,3.7028587,0.4684569
946893681250560000,180.5386,3.756438,0.07390303
948080329191614464,180.70393,4.2080292,0.02093792
946897529541257216,180.64297,4.130005,0.1319143
948081153825335296,180.6212,4.2124731,0.1351253
5344859433230159872,180.51054,4.0976236,0.5484722
948093248453240832,180.52917,4.201395,0.1356443
948090224796264448,180.63714,3.9490352,0.1369041
946883785645910016,180.69279,4.0283175,0.1374472
